54.779,-0.0654028,2.24306,0.000862707,0.0674165,0.00250351,0.00408992,0.0693023,1.54882,-0.00489354,0.0442754,0,0.5348,361445,4.43638e+06,2438.22,-0.391047,0.323762,-4.68383,-0.000689366,-0.270322,-0.00534583,0.00105562,0.0674057,0.0027859,0.0534649,-0.347517,0.138512,0.7674,1616964608708412883
54.779,-0.0654028,2.24306,0.000862707,0.0674165,0.00250351,0.00408992,0.0693023,1.54882,-0.0049079,0.0400788,0,0.5348,361445,4.43638e+06,2438.22,-0.391047,0.323762,-4.68383,-0.000689366,-0.270322,-0.00534583,0.00105562,0.0674057,0.0027859,0.0534649,-0.347517,0.138512,0.7674,1616964608718427752
54.779,-0.0654028,2.24306,0.000862707,0.0674165,0.00250351,0.00408992,0.0693023,1.54882,-0.0049079,0.0494214,0,0.5348,361445,4.43638e+06,2438.22,-0.391047,0.323762,-4.68383,-0.000689366,-0.270322,-0.00534583,0.00105562,0.0674057,0.0027859,0.0534649,-0.347517,0.138512,0.7674,1616964608728387368
54.7581,-0.07062,2.19915,0.000851955,0.0606679,0.00228147,0.00412839,0.0716202,1.54892,-0.0049079,0.0587128,0,0.5348,361447,4.43638e+06,2438.29,-0.408007,0.326211,-4.5423,6.13988e-05,-0.169852,-0.00630535,0.0010336,0.060658,0.00253841,0.0533433,-0.543273,0.138811,0.7674,1616964608738361904
54.7513,-0.0721679,2.18132,0.000840575,0.0560976,0.00218871,0.00414056,0.0723011,1.54894,-0.00495407,0.00541362,0,0.5348,361447,4.43638e+06,2438.31,-0.429791,0.336189,-4.59933,-0.00156646,-0.369891,-0.0079471,0.00101592,0.056088,0.0024273,0.0528814,0.00590396,0.139173,0.7674,1616964608748390082
54.7513,-0.0721679,2.18132,0.000840575,0.0560976,0.00218871,0.00414056,0.0723011,1.54894,-0.00496867,0.00892953,0,0.5348,361447,4.43638e+06,2438.31,-0.429791,0.336189,-4.59933,-0.00156646,-0.369891,-0.0079471,0.00101592,0.056088,0.0024273,0.0528814,0.00590396,0.139173,0.7674,1616964608758390785
54.7438,-0.0737935,2.15954,0.000820932,0.0517274,0.00207793,0.00415363,0.0729953,1.54898,-0.00496867,0.0144795,0,0.5348,361448,4.43638e+06,2438.34,-0.43994,0.334267,-4.51725,-0.00137594,-0.325081,-0.00858388,0.000988592,0.0517184,0.00229889,0.0527634,-0.0641093,0.139398,0.7674,1616964608768415510
54.7363,-0.0753175,2.13628,0.000803661,0.0480666,0.00195937,0.00416634,0.0736378,1.549,-0.00498436,0.0143862,0,0.5348,361449,4.43638e+06,2438.37,-0.45051,0.331107,-4.42328,-0.00121884,-0.272842,-0.00917042,0.000962978,0.048058,0.00216548,0.0526322,-0.153609,0.139653,0.7674,1616964608778413521
54.7302,-0.0764863,2.11636,0.000789467,0.0451866,0.00185829,0.00417637,0.0741244,1.54903,-0.00499961,0.0105198,0,0.5348,361449,4.43638e+06,2438.39,-0.459867,0.329562,-4.36311,-0.00132643,-0.265637,-0.0096382,0.000941477,0.0451784,0.00205263,0.0525008,-0.136245,0.139898,0.7674,1616964608788420633
54.724,-0.0775969,2.09518,0.00077456,0.0423878,0.00175167,0.00418629,0.0745864,1.54905,-0.00501165,0.00793742,0,0.5348,361450,4.43638e+06,2438.42,-0.467924,0.327749,-4.30317,-0.00136692,-0.254935,-0.0100384,0.000918712,0.0423801,0.00193448,0.0524009,-0.130356,0.140128,0.7674,1616964608798413253
54.718,-0.0786285,2.07344,0.000759338,0.0397306,0.00164277,0.0041958,0.0750123,1.54907,-0.00502355,0.00481928,0,0.5348,361451,4.43638e+06,2438.44,-0.475822,0.325602,-4.24197,-0.00139128,-0.245702,-0.0104155,0.000895325,0.0397233,0.00181456,0.0523032,-0.118383,0.140367,0.7674,1616964608808409248
54.7117,-0.0796087,2.0503,0.000743534,0.0370918,0.00152737,0.00420525,0.0754195,1.54909,-0.00503496,0.00143219,0,0.5348,361451,4.43638e+06,2438.47,-0.483564,0.323241,-4.17977,-0.00144469,-0.238443,-0.0108006,0.000870731,0.037085,0.00168813,0.0522107,-0.103456,0.140616,0.7674,1616964608818349695
54.7045,-0.0806281,2.02246,0.000724412,0.0341499,0.00138946,0.00421583,0.0758539,1.5491,-0.0050463,-0.00232518,0,0.5348,361452,4.43638e+06,2438.5,-0.491735,0.320215,-4.10824,-0.00152964,-0.229019,-0.0111678,0.000840951,0.0341437,0.00153784,0.0521217,-0.0902794,0.140897,0.7674,1616964608828351998
54.6986,-0.0814009,1.99892,0.00070771,0.0318025,0.00127242,0.00422424,0.0761855,1.54912,-0.00505899,-0.00707303,0,0.5348,361452,4.43638e+06,2438.52,-0.49973,0.31687,-4.03931,-0.00163378,-0.223274,-0.011498,0.000815092,0.0317968,0.00141084,0.05202,-0.0692964,0.14118,0.7674,1616964608838386062
