u,v,w,p,q,r,phi,theta,psi,roll_ctrl,pitch_ctrl,yaw_ctrl,throttle_ctrl,E,N,U,u_dot,v_dot,w_dot,p_dot,q_dot,r_dot,phi_dot,theta_dot,psi_dot,delta_a,delta_e,delta_r,delta_T,timestamp
54.2576,0.00702291,0.423171,2.23657e-05,-0.00334775,-0.00139533,-2.21228e-05,0.0245052,1.49374,-0.00405356,-0.1708,0,0.5343,362016,4.43646e+06,2457.79,-0.184631,-0.0652072,0.187737,-6.07125e-07,-0.000841744,4.01765e-07,-1.18323e-05,-0.00334778,-0.00139568,0.063102,0.870966,0.147232,0.76715,1616528495561077544
54.2556,0.00703315,0.423257,2.23551e-05,-0.00335713,-0.00139533,-2.22569e-05,0.0244678,1.49373,-0.00405301,-0.1708,0,0.5343,362016,4.43646e+06,2457.8,-0.184176,-0.0652491,0.188218,-3.14322e-07,-0.000840932,-4.42567e-07,-1.17906e-05,-0.00335716,-0.00139567,0.0631076,0.870943,0.147232,0.76715,1616528495571109106
54.2536,0.0070481,0.423345,2.23682e-05,-0.0033667,-0.00139534,-2.23901e-05,0.0244295,1.49371,-0.00405246,-0.1708,0,0.5343,362017,4.43646e+06,2457.81,-0.183725,-0.0652904,0.18871,9.60193e-07,-0.000839997,-1.47624e-06,-1.17243e-05,-0.00336673,-0.00139569,0.0631131,0.870919,0.147232,0.76715,1616528495581114629
54.2526,0.00705806,0.423389,2.23782e-05,-0.0033715,-0.00139535,-2.24553e-05,0.0244102,1.4937,-0.00405191,-0.1708,0,0.5343,362017,4.43646e+06,2457.82,-0.183498,-0.065313,0.188948,1.73836e-06,-0.00083965,-9.22578e-07,-1.16876e-05,-0.00337153,-0.00139569,0.0631186,0.870907,0.147232,0.76715,1616528495591109912
54.2516,0.00706783,0.423433,2.23813e-05,-0.00337629,-0.00139536,-2.25196e-05,0.024391,1.49369,-0.00405161,-0.1708,0,0.5343,362017,4.43646e+06,2457.83,-0.18327,-0.0653349,0.189194,5.42903e-07,-0.00083929,-9.71413e-07,-1.16577e-05,-0.00337632,-0.00139569,0.0631186,0.870896,0.147232,0.76715,1616528495601080474
54.2496,0.00707592,0.423519,2.23718e-05,-0.00338567,-0.00139537,-2.2649e-05,0.0243531,1.49368,-0.00405131,-0.1708,0,0.5343,362018,4.43646e+06,2457.84,-0.182817,-0.0653778,0.189674,-2.04755e-08,-0.000838398,-1.21621e-06,-1.16146e-05,-0.0033857,-0.0013957,0.0631246,0.870872,0.147232,0.76715,1616528495611109492
54.2496,0.00707592,0.423519,2.23718e-05,-0.00338567,-0.00139537,-2.2649e-05,0.0243531,1.49368,-0.00405078,-0.1708,0,0.5343,362018,4.43646e+06,2457.84,-0.182817,-0.0653778,0.189674,-2.04755e-08,-0.000838398,-1.21621e-06,-1.16146e-05,-0.0033857,-0.0013957,0.0631246,0.870872,0.147232,0.76715,1616528495621080568
54.2451,0.00711513,0.423706,2.24376e-05,-0.00340703,-0.00139545,-2.29415e-05,0.0242662,1.49364,-0.00405071,-0.1708,0,0.5343,362019,4.43646e+06,2457.87,-0.182075,-0.0654399,0.190468,-2.68905e-06,-0.000833686,-3.34169e-06,-1.14292e-05,-0.00340706,-0.00139578,0.0631305,0.870833,0.147232,0.76715,1616528495631106896
54.243,0.00714232,0.423796,2.24251e-05,-0.00341692,-0.00139547,-2.30756e-05,0.0242255,1.49363,-0.00404959,-0.1708,0,0.5343,362020,4.43646e+06,2457.88,-0.181325,-0.0655191,0.191271,-4.06299e-06,-0.000831717,-1.60537e-06,-1.13855e-05,-0.00341695,-0.0013958,0.0631418,0.870793,0.147232,0.76715,1616528495641077122
54.2406,0.00715851,0.423901,2.23805e-05,-0.00342854,-0.00139548,-2.32368e-05,0.0241776,1.49361,-0.00404904,-0.1708,0,0.5343,362021,4.43646e+06,2457.9,-0.180803,-0.0655687,0.191818,-4.94098e-06,-0.000830005,-1.26316e-06,-1.13635e-05,-0.00342858,-0.00139581,0.0631474,0.870766,0.147232,0.76715,1616528495651105527
54.2406,0.00715851,0.423901,2.23805e-05,-0.00342854,-0.00139548,-2.32368e-05,0.0241776,1.49361,-0.00404839,-0.1708,0,0.5343,362021,4.43646e+06,2457.9,-0.180803,-0.0655687,0.191818,-4.94098e-06,-0.000830005,-1.26316e-06,-1.13635e-05,-0.00342858,-0.00139581,0.0631474,0.870766,0.147232,0.76715,1616528495661080276
54.2383,0.00718197,0.423999,2.2345e-05,-0.00343941,-0.00139549,-2.33867e-05,0.0241325,1.49359,-0.00404832,-0.1708,0,0.5343,362022,4.43646e+06,2457.91,-0.180255,-0.0656217,0.192393,-5.74639e-06,-0.000828413,-8.43123e-07,-1.13363e-05,-0.00343944,-0.00139582,0.0631539,0.870738,0.147232,0.76715,1616528495671115671
