u,v,w,p,q,r,phi,theta,psi,roll_ctrl,pitch_ctrl,yaw_ctrl,throttle_ctrl,E,N,U,u_dot,v_dot,w_dot,p_dot,q_dot,r_dot,phi_dot,theta_dot,psi_dot,delta_a,delta_e,delta_r,delta_T,timestamp
-0.00100129,8.78735e-05,-0.000372868,7.30795e-05,-0.000204548,1.11096e-05,-0.00645387,0.0237716,3.13961,0.00781271,-1,0,-1,366990,4.42991e+06,224.312,0.00150691,0.00565339,-0.0230454,0.000905952,-0.0397077,0.00139127,7.3375e-05,-0.000204472,1.2433e-05,0.237044,14.7456,0.0999902,0,1621627943711167329
-0.00089587,8.28967e-05,0.000121217,2.99292e-05,0.000436935,1.05e-05,-0.00645315,0.023777,3.13961,0.00781271,1,0,-1,366990,4.42991e+06,224.312,-0.000118495,0.00330375,0.0229621,-0.00171519,0.0317567,-1.72814e-05,3.01118e-05,0.000436994,7.68237e-06,0.237092,-20,0.0999694,0,1621627943721174285
-0.000914662,7.47119e-05,0.000359091,1.6982e-05,0.000821016,1.08055e-05,-0.00645288,0.0237869,3.13961,0.00780141,1,0,-1,366990,4.42991e+06,224.312,0.000244671,-0.00268005,0.0162298,-0.000810865,0.0273431,3.75386e-05,1.7113e-05,0.000821069,5.50899e-06,0.236973,-20,0.0999698,0,1621627943731165751
-0.000914662,7.47119e-05,0.000359091,1.6982e-05,0.000821016,1.08055e-05,-0.00645288,0.0237869,3.13961,0.00780602,1,0,-1,366990,4.42991e+06,224.312,0.000244671,-0.00268005,0.0162298,-0.000810865,0.0273431,3.75386e-05,1.7113e-05,0.000821069,5.50899e-06,0.236973,-20,0.0999698,0,1621627943741170420
-0.00101253,6.3485e-05,0.000573373,6.00716e-06,0.00123542,1.17392e-05,-0.00645272,0.0238061,3.13961,0.00780602,1,0,-1,366990,4.42991e+06,224.312,0.000410835,-0.00720869,0.0110456,-0.000691855,0.0230922,7.98843e-05,6.09686e-06,0.00123547,3.76827e-06,0.237065,-20,0.0999683,0,1621627943751198213
-0.00116576,5.2424e-05,0.000700376,-3.17733e-06,0.00155153,1.33784e-05,-0.00645273,0.0238289,3.13961,0.00781725,1,0,-1,366990,4.42991e+06,224.312,0.00054206,-0.0108805,0.00696303,-0.000635543,0.0191419,0.000125565,-3.09709e-06,0.00155159,3.36749e-06,0.237255,-20,0.0999644,0,1621627943761189995
-0.00116576,5.2424e-05,0.000700376,-3.17733e-06,0.00155153,1.33784e-05,-0.00645273,0.0238289,3.13961,0.00782969,-1,0,-1,366990,4.42991e+06,224.312,0.00054206,-0.0108805,0.00696303,-0.000635543,0.0191419,0.000125565,-3.09709e-06,0.00155159,3.36749e-06,0.237255,-20,0.0999644,0,1621627943771186676
-0.00116576,5.2424e-05,0.000700376,-3.17733e-06,0.00155153,1.33784e-05,-0.00645273,0.0238289,3.13961,0.00782969,-1,0,-1,366990,4.42991e+06,224.312,0.00054206,-0.0108805,0.00696303,-0.000635543,0.0191419,0.000125565,-3.09709e-06,0.00155159,3.36749e-06,0.237255,-20,0.0999644,0,1621627943781192348
-0.00131813,1.47576e-05,-0.000472528,5.70875e-05,-0.000120347,6.13717e-05,-0.00645121,0.0238375,3.13961,0.00782969,-1,0,-1,366990,4.42991e+06,224.312,0.00153157,0.00177569,-0.0289057,0.00139546,-0.0477427,0.00138276,5.85692e-05,-0.000119948,6.21645e-05,0.237372,14.7488,0.0998882,0,1621627943791201753
-0.00121431,1.09506e-05,-0.000629312,5.50322e-05,-0.000465033,7.18915e-05,-0.00645073,0.0238343,3.13962,0.00783036,-1,0,-1,366990,4.42991e+06,224.312,0.000889867,0.0132905,-0.0176437,-0.000411888,-0.0400667,0.00123539,5.68175e-05,-0.000464559,7.4911e-05,0.237334,14.7665,0.099809,0,1621627943801190688
