55.5006,-0.119656,0.353772,-0.00275867,0.00215604,-0.00165722,0.0044254,-0.0884847,1.55398,-0.00535151,-0.1706,0,0.5348,361560,4.43638e+06,2386.55,0.732766,-0.0113926,-0.0900817,0.00345888,0.00452732,-0.00214031,-0.0026125,0.00216335,-0.00165414,0.054085,0.877934,0.147782,0.7674,1616873695407070857
55.5006,-0.119656,0.353772,-0.00275867,0.00215604,-0.00165722,0.0044254,-0.0884847,1.55398,-0.00531048,-0.1706,0,0.5348,361560,4.43638e+06,2386.55,0.732766,-0.0113926,-0.0900817,0.00345888,0.00452732,-0.00214031,-0.0026125,0.00216335,-0.00165414,0.054085,0.877934,0.147782,0.7674,1616873695417071279
55.5124,-0.118104,0.354205,-0.00269347,0.00222723,-0.00169313,0.0043843,-0.0884486,1.55395,-0.00531048,-0.1706,0,0.5348,361561,4.43638e+06,2386.47,0.734302,-0.0118333,-0.0923361,0.00303763,0.00405426,-0.00212485,-0.00254419,0.00223463,-0.00168996,0.0543716,0.878564,0.147893,0.7674,1616873695427043896
55.5243,-0.116528,0.354598,-0.00264441,0.00229272,-0.00172746,0.00434404,-0.0884114,1.55392,-0.00526116,-0.1706,0,0.5348,361562,4.43638e+06,2386.39,0.737693,-0.0132553,-0.098365,0.00303763,0.00405426,-0.00212485,-0.00249216,0.0023002,-0.00172422,0.0543716,0.878564,0.147893,0.7674,1616873695437066491
55.5357,-0.115021,0.354897,-0.00259189,0.00235132,-0.00175702,0.00430629,-0.0883753,1.55389,-0.00521285,-0.1706,0,0.5348,361563,4.43638e+06,2386.32,0.742302,-0.0153986,-0.107072,0.00326719,0.00377845,-0.00189603,-0.00243711,0.00235887,-0.00175372,0.0552424,0.879156,0.148002,0.7674,1616873695447073113
55.5357,-0.115021,0.354897,-0.00259189,0.00235132,-0.00175702,0.00430629,-0.0883753,1.55389,-0.00516754,-0.1706,0,0.5348,361563,4.43638e+06,2386.32,0.742302,-0.0153986,-0.107072,0.00326719,0.00377845,-0.00189603,-0.00243711,0.00235887,-0.00175372,0.0552424,0.879156,0.148002,0.7674,1616873695457064866
55.5494,-0.113209,0.355214,-0.00252916,0.00241802,-0.001791,0.00426232,-0.0883309,1.55386,-0.00516754,-0.1706,0,0.5348,361564,4.43638e+06,2386.22,0.745441,-0.0168072,-0.112957,0.00318055,0.00355975,-0.00181713,-0.00237146,0.00242563,-0.00178765,0.0556134,0.879535,0.148073,0.7674,1616873695467040712
55.558,-0.112062,0.355375,-0.00249064,0.00245766,-0.00181069,0.00423539,-0.0883027,1.55384,-0.00511479,-0.1706,0,0.5348,361564,4.43638e+06,2386.17,0.748023,-0.0180952,-0.118124,0.0032363,0.0034247,-0.00169316,-0.00233125,0.00246531,-0.00180731,0.0560727,0.879846,0.148132,0.7674,1616873695477082414
55.5673,-0.110819,0.355528,-0.00244902,0.00249933,-0.00183126,0.00420671,-0.0882715,1.55382,-0.00508247,-0.1706,0,0.5348,361565,4.43638e+06,2386.1,0.750039,-0.0190797,-0.122133,0.00319333,0.00330665,-0.00162854,-0.00228788,0.00250701,-0.00182785,0.0563395,0.88008,0.148177,0.7674,1616873695487069344
55.5673,-0.110819,0.355528,-0.00244902,0.00249933,-0.00183126,0.00420671,-0.0882715,1.55382,-0.00504805,-0.1706,0,0.5348,361565,4.43638e+06,2386.1,0.750039,-0.0190797,-0.122133,0.00319333,0.00330665,-0.00162854,-0.00228788,0.00250701,-0.00182785,0.0563395,0.88008,0.148177,0.7674,1616873695497070952
