u,v,w,p,q,r,phi,theta,psi,roll_ctrl,pitch_ctrl,yaw_ctrl,throttle_ctrl,E,N,U,u_dot,v_dot,w_dot,p_dot,q_dot,r_dot,phi_dot,theta_dot,psi_dot,delta_a,delta_e,delta_r,delta_T,timestamp
52.4695,0.027607,0.499965,5.63756e-05,-0.0120328,-0.000718322,0.00301936,-0.02089,1.69311,-0.00362183,-0.1706,0,0.5348,363091,4.43593e+06,2476.21,0.319495,0.010547,0.617491,1.792e-05,0.00140267,4.80246e-05,7.21425e-05,-0.0120306,-0.000754815,0.0673861,0.846685,0.14573,0.7674,1620826379445948814
52.475,0.0275679,0.499718,5.66972e-05,-0.012009,-0.000717533,0.00302059,-0.0210934,1.6931,-0.00362323,-0.1706,0,0.5348,363092,4.43593e+06,2476.19,0.321172,0.0108636,0.616255,2.21274e-05,0.00141139,4.68968e-05,7.25998e-05,-0.0120067,-0.000753972,0.0673716,0.846736,0.145728,0.7674,1620826379455957242
52.475,0.0275679,0.499718,5.66972e-05,-0.012009,-0.000717533,0.00302059,-0.0210934,1.6931,-0.0036247,-0.1706,0,0.5348,363092,4.43593e+06,2476.19,0.321172,0.0108636,0.616255,2.21274e-05,0.00141139,4.68968e-05,7.25998e-05,-0.0120067,-0.000753972,0.0673716,0.846736,0.145728,0.7674,1620826379465955345
52.4804,0.027521,0.499477,5.70047e-05,-0.0119856,-0.000716772,0.00302179,-0.0212906,1.69309,-0.0036247,-0.1706,0,0.5348,363093,4.43593e+06,2476.17,0.322848,0.0111755,0.61501,2.23977e-05,0.00142054,4.61606e-05,7.30386e-05,-0.0119834,-0.000753158,0.0673564,0.846787,0.145727,0.7674,1620826379475986013
52.4804,0.027521,0.499477,5.70047e-05,-0.0119856,-0.000716772,0.00302179,-0.0212906,1.69309,-0.00362614,-0.1706,0,0.5348,363093,4.43593e+06,2476.17,0.322848,0.0111755,0.61501,2.23977e-05,0.00142054,4.61606e-05,7.30386e-05,-0.0119834,-0.000753158,0.0673564,0.846787,0.145727,0.7674,1620826379485960623
52.486,0.0274831,0.499225,5.73259e-05,-0.0119613,-0.000715991,0.00302304,-0.0214951,1.69307,-0.00362614,-0.1706,0,0.5348,363094,4.43593e+06,2476.15,0.324532,0.0114901,0.613748,2.22398e-05,0.00142919,4.62214e-05,7.34958e-05,-0.011959,-0.00075232,0.0673415,0.84684,0.145725,0.7674,1620826379496032305
52.486,0.0274831,0.499225,5.73259e-05,-0.0119613,-0.000715991,0.00302304,-0.0214951,1.69307,-0.00362765,-0.1706,0,0.5348,363094,4.43593e+06,2476.15,0.324532,0.0114901,0.613748,2.22398e-05,0.00142919,4.62214e-05,7.34958e-05,-0.011959,-0.00075232,0.0673415,0.84684,0.145725,0.7674,1620826379506005361
52.486,0.0274831,0.499225,5.73259e-05,-0.0119613,-0.000715991,0.00302304,-0.0214951,1.69307,-0.00362765,-0.1706,0,0.5348,363094,4.43593e+06,2476.15,0.324532,0.0114901,0.613748,2.22398e-05,0.00142919,4.62214e-05,7.34958e-05,-0.011959,-0.00075232,0.0673415,0.84684,0.145725,0.7674,1620826379516023043
52.5,0.0273787,0.498637,5.82192e-05,-0.0119007,-0.000713972,0.00302617,-0.0219983,1.69304,-0.00362765,-0.1706,0,0.5348,363096,4.43593e+06,2476.09,0.327585,0.012132,0.611428,3.64993e-05,0.00143459,4.75878e-05,7.47202e-05,-0.0118985,-0.000750163,0.067326,0.846937,0.145722,0.7674,1620826379526019364
52.5,0.0273787,0.498637,5.82192e-05,-0.0119007,-0.000713972,0.00302617,-0.0219983,1.69304,-0.0036314,-0.1706,0,0.5348,363096,4.43593e+06,2476.09,0.327585,0.012132,0.611428,3.64993e-05,0.00143459,4.75878e-05,7.47202e-05,-0.0118985,-0.000750163,0.067326,0.846937,0.145722,0.7674,1620826379535965870
52.5059,0.0273448,0.498371,5.8534e-05,-0.0118751,-0.000713174,0.00302749,-0.0222084,1.69303,-0.0036314,-0.1706,0,0.5348,363097,4.43593e+06,2476.07,0.330471,0.0125923,0.609114,2.18407e-05,0.00144747,4.51327e-05,7.51735e-05,-0.0118729,-0.000749308,0.0672871,0.847036,0.145719,0.7674,1620826379545957132
52.51,0.0273142,0.498186,5.87245e-05,-0.0118575,-0.000712618,0.0030284,-0.0223521,1.69302,-0.00363299,-0.1706,0,0.5348,363098,4.43593e+06,2476.05,0.331925,0.0128418,0.607974,1.8767e-05,0.00145754,4.59238e-05,7.54584e-05,-0.0118553,-0.000748711,0.0672707,0.847082,0.145717,0.7674,1620826379555960882
52.514,0.0272838,0.498003,5.89258e-05,-0.01184,-0.000712069,0.0030293,-0.0224934,1.69301,-0.00363408,-0.1706,0,0.5348,363098,4.43593e+06,2476.03,0.333111,0.0130596,0.607054,2.10057e-05,0.00146528,4.62582e-05,7.57522e-05,-0.0118378,-0.000748122,0.0672595,0.84712,0.145716,0.7674,1620826379565932194
52.5187,0.0272479,0.497794,5.91594e-05,-0.0118201,-0.00071145,0.00303033,-0.022654,1.693,-0.00363516,-0.1706,0,0.5348,363099,4.43593e+06,2476.02,0.334373,0.0133001,0.606069,2.19086e-05,0.00147314,4.51944e-05,7.60908e-05,-0.0118179,-0.000747457,0.0672483,0.84716,0.145715,0.7674,1620826379575953028
52.5187,0.0272479,0.497794,5.91594e-05,-0.0118201,-0.00071145,0.00303033,-0.022654,1.693,-0.0036364,-0.1706,0,0.5348,363099,4.43593e+06,2476.02,0.334373,0.0133001,0.606069,2.19086e-05,0.00147314,4.51944e-05,7.60908e-05,-0.0118179,-0.000747457,0.0672483,0.84716,0.145715,0.7674,1620826379585957178
52.524,0.0272085,0.497553,5.94461e-05,-0.0117968,-0.00071074,0.00303153,-0.0228392,1.69299,-0.0036364,-0.1706,0,0.5348,363100,4.43593e+06,2475.99,0.335817,0.0135747,0.604931,2.39103e-05,0.00148182,4.4614e-05,7.64985e-05,-0.0117946,-0.000746694,0.0672356,0.847206,0.145713,0.7674,1620826379595930385
52.5286,0.0271743,0.497346,5.94952e-05,-0.0117769,-0.000710142,0.00303256,-0.022997,1.69298,-0.00363784,-0.1706,0,0.5348,363101,4.43593e+06,2475.98,0.337234,0.0138285,0.603748,3.70874e-06,0.0014885,4.40283e-05,7.66506e-05,-0.0117747,-0.000746051,0.0672209,0.847253,0.145712,0.7674,1620826379605987205
52.5286,0.0271743,0.497346,5.94952e-05,-0.0117769,-0.000710142,0.00303256,-0.022997,1.69298,-0.00363907,-0.1706,0,0.5348,363101,4.43593e+06,2475.98,0.337234,0.0138285,0.603748,3.70874e-06,0.0014885,4.40283e-05,7.66506e-05,-0.0117747,-0.000746051,0.0672209,0.847253,0.145712,0.7674,1620826379615960813
52.5343,0.0271376,0.497088,5.95354e-05,-0.011752,-0.000709386,0.00303384,-0.0231927,1.69297,-0.00363907,-0.1706,0,0.5348,363101,4.43593e+06,2475.95,0.338713,0.0141078,0.602565,8.42619e-06,0.00149737,4.53492e-05,7.68179e-05,-0.0117498,-0.000745237,0.0672085,0.847302,0.14571,0.7674,1620826379625942880
52.5343,0.0271376,0.497088,5.95354e-05,-0.011752,-0.000709386,0.00303384,-0.0231927,1.69297,-0.0036406,-0.1706,0,0.5348,363101,4.43593e+06,2475.95,0.338713,0.0141078,0.602565,8.42619e-06,0.00149737,4.53492e-05,7.68179e-05,-0.0117498,-0.000745237,0.0672085,0.847302,0.14571,0.7674,1620826379635999260
52.54,0.0271025,0.49683,5.96331e-05,-0.011727,-0.000708616,0.00303511,-0.0233877,1.69295,-0.0036406,-0.1706,0,0.5348,363102,4.43593e+06,2475.93,0.340332,0.014403,0.601255,1.39499e-05,0.00150676,4.63709e-05,7.70416e-05,-0.0117248,-0.000744409,0.067193,0.847356,0.145708,0.7674,1620826379645981957
52.5457,0.0270587,0.496576,5.97761e-05,-0.0117023,-0.000707851,0.00303638,-0.023579,1.69294,-0.00364214,-0.1706,0,0.5348,363103,4.43593e+06,2475.91,0.341931,0.0146959,0.599953,1.61317e-05,0.00151586,4.62689e-05,7.73075e-05,-0.0117001,-0.000743587,0.0671774,0.847411,0.145707,0.7674,1620826379656586509
52.5457,0.0270587,0.496576,5.97761e-05,-0.0117023,-0.000707851,0.00303638,-0.023579,1.69294,-0.00364365,-0.1706,0,0.5348,363103,4.43593e+06,2475.91,0.341931,0.0146959,0.599953,1.61317e-05,0.00151586,4.62689e-05,7.73075e-05,-0.0117001,-0.000743587,0.0671774,0.847411,0.145707,0.7674,1620826379665982610
52.5516,0.0270171,0.49631,5.99598e-05,-0.0116764,-0.000707056,0.00303769,-0.0237775,1.69293,-0.00364365,-0.1706,0,0.5348,363104,4.43593e+06,2475.88,0.343546,0.0149914,0.598627,1.61205e-05,0.0015251,4.73709e-05,7.76184e-05,-0.0116742,-0.000742732,0.067162,0.847466,0.145705,0.7674,1620826379676022624
52.5516,0.0270171,0.49631,5.99598e-05,-0.0116764,-0.000707056,0.00303769,-0.0237775,1.69293,-0.00364365,-0.1706,0,0.5348,363104,4.43593e+06,2475.88,0.343546,0.0149914,0.598627,1.61205e-05,0.0015251,4.73709e-05,7.76184e-05,-0.0116742,-0.000742732,0.067162,0.847466,0.145705,0.7674,1620826379685992856
52.5516,0.0270171,0.49631,5.99598e-05,-0.0116764,-0.000707056,0.00303769,-0.0237775,1.69293,-0.00364523,-0.1706,0,0.5348,363104,4.43593e+06,2475.88,0.343546,0.0149914,0.598627,1.61205e-05,0.0015251,4.73709e-05,7.76184e-05,-0.0116742,-0.000742732,0.067162,0.847466,0.145705,0.7674,1620826379695992137
52.5655,0.0269249,0.495722,6.05861e-05,-0.0116158,-0.000705105,0.00304078,-0.0242379,1.6929,-0.00364523,-0.1706,0,0.5348,363106,4.43593e+06,2475.82,0.346348,0.0155677,0.596292,3.08809e-05,0.00153067,4.93809e-05,7.85359e-05,-0.0116136,-0.000740641,0.0671459,0.847566,0.145702,0.7674,1620826379705983194
52.5655,0.0269249,0.495722,6.05861e-05,-0.0116158,-0.000705105,0.00304078,-0.0242379,1.6929,-0.00364894,-0.1706,0,0.5348,363106,4.43593e+06,2475.82,0.346348,0.0155677,0.596292,3.08809e-05,0.00153067,4.93809e-05,7.85359e-05,-0.0116136,-0.000740641,0.0671459,0.847566,0.145702,0.7674,1620826379716004201
52.5732,0.0268646,0.495379,6.09331e-05,-0.0115822,-0.00070406,0.0030425,-0.0244911,1.69288,-0.00364894,-0.1706,0,0.5348,363107,4.43593e+06,2475.79,0.349228,0.0160421,0.593776,2.35874e-05,0.00154278,4.74423e-05,7.90429e-05,-0.01158,-0.000739517,0.0671077,0.847674,0.145699,0.7674,1620826379725980518
52.5732,0.0268646,0.495379,6.09331e-05,-0.0115822,-0.00070406,0.0030425,-0.0244911,1.69288,-0.003651,-0.1706,0,0.5348,363107,4.43593e+06,2475.79,0.349228,0.0160421,0.593776,2.35874e-05,0.00154278,4.74423e-05,7.90429e-05,-0.01158,-0.000739517,0.0671077,0.847674,0.145699,0.7674,1620826379735935105
52.5781,0.0268258,0.495154,6.11539e-05,-0.0115606,-0.000703405,0.0030436,-0.0246522,1.69287,-0.003651,-0.1706,0,0.5348,363108,4.43593e+06,2475.77,0.350906,0.0163262,0.592324,2.21994e-05,0.00155388,4.62324e-05,7.93654e-05,-0.0115584,-0.000738812,0.0670865,0.847735,0.145697,0.7674,1620826379745958673
52.5822,0.0267875,0.494969,6.13164e-05,-0.0115428,-0.000702876,0.00304451,-0.0247837,1.69286,-0.00365232,-0.1706,0,0.5348,363109,4.43593e+06,2475.76,0.3521,0.0165373,0.591293,1.82777e-05,0.00156221,4.5708e-05,7.96109e-05,-0.0115406,-0.000738242,0.067073,0.847777,0.145695,0.7674,1620826379755955189
52.586,0.0267633,0.494793,6.15118e-05,-0.011526,-0.000702392,0.00304536,-0.0249072,1.69286,-0.00365341,-0.1706,0,0.5348,363109,4.43593e+06,2475.74,0.353144,0.0167272,0.590402,2.08393e-05,0.00156966,4.50359e-05,7.98844e-05,-0.0115238,-0.000737719,0.0670618,0.847815,0.145694,0.7674,1620826379765996334
52.586,0.0267633,0.494793,6.15118e-05,-0.011526,-0.000702392,0.00304536,-0.0249072,1.69286,-0.00365443,-0.1706,0,0.5348,363109,4.43593e+06,2475.74,0.353144,0.0167272,0.590402,2.08393e-05,0.00156966,4.50359e-05,7.98844e-05,-0.0115238,-0.000737719,0.0670618,0.847815,0.145694,0.7674,1620826379775957286
52.593,0.0267001,0.494484,6.18416e-05,-0.0114957,-0.000701506,0.0030469,-0.0251288,1.69284,-0.00365443,-0.1706,0,0.5348,363110,4.43593e+06,2475.71,0.35459,0.0170155,0.589156,2.46278e-05,0.00157645,4.51467e-05,8.03537e-05,-0.0114935,-0.000736761,0.0670512,0.847866,0.145693,0.7674,1620826379785992255
52.593,0.0267001,0.494484,6.18416e-05,-0.0114957,-0.000701506,0.0030469,-0.0251288,1.69284,-0.00365629,-0.1706,0,0.5348,363110,4.43593e+06,2475.71,0.35459,0.0170155,0.589156,1.31829e-05,0.00158105,4.45431e-05,8.03537e-05,-0.0114935,-0.000736761,0.0670512,0.847866,0.145693,0.7674,1620826379795954055
52.5996,0.0266501,0.494189,6.21775e-05,-0.0114667,-0.000700686,0.00304838,-0.0253387,1.69283,-0.00365629,-0.1706,0,0.5348,363111,4.43593e+06,2475.68,0.356356,0.0173331,0.587598,2.35332e-05,0.00158633,4.51013e-05,8.08215e-05,-0.0114645,-0.000735873,0.0670321,0.847932,0.145691,0.7674,1620826379805986715
52.6034,0.026622,0.494013,6.25818e-05,-0.0114497,-0.000700222,0.00304924,-0.0254609,1.69282,-0.00365805,-0.1706,0,0.5348,363112,4.43593e+06,2475.67,0.357689,0.0175554,0.586406,3.9164e-05,0.00159525,4.34024e-05,8.13029e-05,-0.0114475,-0.00073537,0.0670315,0.847983,0.14569,0.7674,1620826379815985199
52.6087,0.0265775,0.493776,6.27963e-05,-0.0114266,-0.000699593,0.00305042,-0.0256262,1.69281,-0.00365909,-0.1706,0,0.5348,363112,4.43593e+06,2475.65,0.358878,0.0177843,0.585355,1.94094e-05,0.0016019,4.26775e-05,8.16214e-05,-0.0114244,-0.000734687,0.067003,0.848027,0.145688,0.7674,1620826379825951571
52.6087,0.0265775,0.493776,6.27963e-05,-0.0114266,-0.000699593,0.00305042,-0.0256262,1.69281,-0.0036605,-0.1706,0,0.5348,363112,4.43593e+06,2475.65,0.358878,0.0177843,0.585355,1.94094e-05,0.0016019,4.26775e-05,8.16214e-05,-0.0114244,-0.000734687,0.067003,0.848027,0.145688,0.7674,1620826379835947390
52.6146,0.0265397,0.493511,6.30441e-05,-0.0114006,-0.000698891,0.00305174,-0.0258105,1.6928,-0.0036605,-0.1706,0,0.5348,363113,4.43593e+06,2475.62,0.360312,0.018047,0.584071,2.04096e-05,0.00160975,4.35075e-05,8.19849e-05,-0.0113984,-0.000733924,0.0669885,0.848081,0.145687,0.7674,1620826379845982192
52.621,0.0264931,0.493223,6.33334e-05,-0.0113722,-0.000698109,0.00305319,-0.0260106,1.69279,-0.00366209,-0.1706,0,0.5348,363114,4.43593e+06,2475.59,0.361887,0.0183347,0.582646,2.50359e-05,0.00161811,4.38434e-05,8.2399e-05,-0.01137,-0.000733075,0.0669722,0.848142,0.145685,0.7674,1620826379855950337
52.621,0.0264931,0.493223,6.33334e-05,-0.0113722,-0.000698109,0.00305319,-0.0260106,1.69279,-0.00366382,-0.1706,0,0.5348,363114,4.43593e+06,2475.59,0.361887,0.0183347,0.582646,2.50359e-05,0.00161811,4.38434e-05,8.2399e-05,-0.01137,-0.000733075,0.0669722,0.848142,0.145685,0.7674,1620826379865946560
52.6267,0.026449,0.492968,6.35517e-05,-0.011347,-0.000697422,0.00305447,-0.0261866,1.69277,-0.00366382,-0.1706,0,0.5348,363115,4.43593e+06,2475.57,0.363414,0.0186037,0.581247,1.99387e-05,0.00162615,4.40018e-05,8.27267e-05,-0.0113448,-0.000732329,0.0669544,0.848202,0.145684,0.7674,1620826379875994181
52.6267,0.026449,0.492968,6.35517e-05,-0.011347,-0.000697422,0.00305447,-0.0261866,1.69277,-0.00366536,-0.1706,0,0.5348,363115,4.43593e+06,2475.57,0.363414,0.0186037,0.581247,1.99387e-05,0.00162615,4.40018e-05,8.27267e-05,-0.0113448,-0.000732329,0.0669544,0.848202,0.145684,0.7674,1620826379885932514
52.6327,0.0264052,0.4927,6.38068e-05,-0.0113206,-0.000696706,0.00305581,-0.0263699,1.69276,-0.00366536,-0.1706,0,0.5348,363116,4.43593e+06,2475.55,0.364881,0.0188701,0.579899,2.13785e-05,0.00163424,4.38793e-05,8.30955e-05,-0.0113184,-0.000731551,0.0669387,0.848259,0.145682,0.7674,1620826379895960074
52.6391,0.0263601,0.492415,6.40944e-05,-0.0112923,-0.000695939,0.00305725,-0.0265648,1.69275,-0.00366697,-0.1706,0,0.5348,363117,4.43593e+06,2475.52,0.366424,0.0191494,0.578468,2.36861e-05,0.00164144,4.43217e-05,8.35035e-05,-0.0112901,-0.000730717,0.0669221,0.84832,0.14568,0.7674,1620826379905988488
52.6391,0.0263601,0.492415,6.40944e-05,-0.0112923,-0.000695939,0.00305725,-0.0265648,1.69275,-0.0036687,-0.1706,0,0.5348,363117,4.43593e+06,2475.52,0.366424,0.0191494,0.578468,2.36861e-05,0.00164144,4.43217e-05,8.35035e-05,-0.0112901,-0.000730717,0.0669221,0.84832,0.14568,0.7674,1620826379915983679
52.6453,0.026316,0.492137,6.43754e-05,-0.0112647,-0.000695188,0.00305865,-0.0267533,1.69274,-0.0036687,-0.1706,0,0.5348,363118,4.43593e+06,2475.49,0.367981,0.0194251,0.577003,2.23598e-05,0.0016495,4.5291e-05,8.39004e-05,-0.0112625,-0.000729901,0.0669044,0.848383,0.145679,0.7674,1620826379925991136
52.6453,0.026316,0.492137,6.43754e-05,-0.0112647,-0.000695188,0.00305865,-0.0267533,1.69274,-0.00367038,-0.1706,0,0.5348,363118,4.43593e+06,2475.49,0.367981,0.0194251,0.577003,2.23598e-05,0.0016495,4.5291e-05,8.39004e-05,-0.0112625,-0.000729901,0.0669044,0.848383,0.145679,0.7674,1620826379935973249
52.6521,0.0262626,0.491838,6.46648e-05,-0.011235,-0.000694374,0.00306016,-0.0269555,1.69272,-0.00367038,-0.1706,0,0.5348,363118,4.43593e+06,2475.46,0.369572,0.0197141,0.575502,2.30184e-05,0.00165693,4.51948e-05,8.43135e-05,-0.0112328,-0.000729016,0.0668871,0.848448,0.145677,0.7674,1620826379945952664
52.658,0.0262191,0.491572,6.49141e-05,-0.0112085,-0.000693654,0.0030615,-0.0271337,1.69271,-0.00367219,-0.1706,0,0.5348,363119,4.43593e+06,2475.44,0.371108,0.0199824,0.574037,2.13998e-05,0.00166432,4.54016e-05,8.46714e-05,-0.0112064,-0.000728234,0.0668685,0.848511,0.145675,0.7674,1620826379955972136
52.658,0.0262191,0.491572,6.49141e-05,-0.0112085,-0.000693654,0.0030615,-0.0271337,1.69271,-0.0036738,-0.1706,0,0.5348,363119,4.43593e+06,2475.44,0.371108,0.0199824,0.574037,2.13998e-05,0.00166432,4.54016e-05,8.46714e-05,-0.0112064,-0.000728234,0.0668685,0.848511,0.145675,0.7674,1620826379965947604
52.6654,0.0261733,0.491246,6.52254e-05,-0.0111759,-0.000692761,0.00306316,-0.0273523,1.6927,-0.0036738,-0.1706,0,0.5348,363120,4.43593e+06,2475.41,0.372727,0.0202814,0.572484,2.20485e-05,0.00167132,4.58175e-05,8.51153e-05,-0.0111737,-0.000727264,0.066852,0.848578,0.145673,0.7674,1620826379975963381
52.6654,0.0261733,0.491246,6.52254e-05,-0.0111759,-0.000692761,0.00306316,-0.0273523,1.6927,-0.0036758,-0.1706,0,0.5348,363120,4.43593e+06,2475.41,0.372727,0.0202814,0.572484,2.20485e-05,0.00167132,4.58175e-05,8.51153e-05,-0.0111737,-0.000727264,0.066852,0.848578,0.145673,0.7674,1620826379985960729
52.6654,0.0261733,0.491246,6.52254e-05,-0.0111759,-0.000692761,0.00306316,-0.0273523,1.6927,-0.0036758,-0.1706,0,0.5348,363120,4.43593e+06,2475.41,0.372727,0.0202814,0.572484,2.20485e-05,0.00167132,4.58175e-05,8.51153e-05,-0.0111737,-0.000727264,0.066852,0.848578,0.145673,0.7674,1620826379995999417
52.6756,0.0261038,0.490804,6.56807e-05,-0.0111307,-0.000691464,0.00306547,-0.0276526,1.69268,-0.0036758,-0.1706,0,0.5348,363122,4.43593e+06,2475.36,0.374851,0.0206761,0.570422,2.8344e-05,0.00167844,4.78961e-05,8.57501e-05,-0.0111285,-0.000725859,0.0668316,0.848667,0.145671,0.7674,1620826380005922223
52.6756,0.0261038,0.490804,6.56807e-05,-0.0111307,-0.000691464,0.00306547,-0.0276526,1.69268,-0.00367856,-0.1706,0,0.5348,363122,4.43593e+06,2475.36,0.374851,0.0206761,0.570422,2.8344e-05,0.00167844,4.78961e-05,8.57501e-05,-0.0111285,-0.000725859,0.0668316,0.848667,0.145671,0.7674,1620826380015991063
52.6816,0.0260563,0.490537,6.59452e-05,-0.0111043,-0.000690726,0.00306681,-0.0278269,1.69267,-0.00367856,-0.1706,0,0.5348,363123,4.43593e+06,2475.34,0.376732,0.0209806,0.568539,2.27524e-05,0.00168734,4.66261e-05,8.61187e-05,-0.0111021,-0.000725058,0.0668031,0.84875,0.145669,0.7674,1620826380025953539
52.6872,0.0260155,0.490289,6.61779e-05,-0.0110797,-0.000690054,0.00306807,-0.0279878,1.69266,-0.00368018,-0.1706,0,0.5348,363123,4.43593e+06,2475.31,0.378079,0.0212186,0.567201,2.17375e-05,0.00169433,4.5765e-05,8.64475e-05,-0.0110775,-0.000724327,0.0667866,0.848807,0.145667,0.7674,1620826380035992862
52.6919,0.0259773,0.490078,6.63584e-05,-0.0110589,-0.000689486,0.00306912,-0.028123,1.69265,-0.00368168,-0.1706,0,0.5348,363124,4.43593e+06,2475.29,0.379264,0.0214211,0.566017,1.81513e-05,0.00170162,4.63168e-05,8.67085e-05,-0.0110568,-0.00072371,0.0667711,0.848857,0.145666,0.7674,1620826380045962623
52.6961,0.0259485,0.489887,6.65298e-05,-0.0110402,-0.00068898,0.00307008,-0.0282444,1.69264,-0.00368295,-0.1706,0,0.5348,363124,4.43593e+06,2475.28,0.380293,0.0216017,0.564996,2.11946e-05,0.00170796,4.58117e-05,8.69523e-05,-0.011038,-0.00072316,0.0667582,0.848901,0.145665,0.7674,1620826380055981814
52.6961,0.0259485,0.489887,6.65298e-05,-0.0110402,-0.00068898,0.00307008,-0.0282444,1.69264,-0.0036841,-0.1706,0,0.5348,363124,4.43593e+06,2475.28,0.380293,0.0216017,0.564996,2.11946e-05,0.00170796,4.58117e-05,8.69523e-05,-0.011038,-0.00072316,0.0667582,0.848901,0.145665,0.7674,1620826380065952642
52.7027,0.0259133,0.489597,6.68091e-05,-0.0110111,-0.000688174,0.00307156,-0.0284313,1.69263,-0.0036841,-0.1706,0,0.5348,363125,4.43593e+06,2475.25,0.381553,0.0218369,0.56374,2.2925e-05,0.00171346,4.76993e-05,8.73418e-05,-0.0110089,-0.000722283,0.0667464,0.848955,0.145663,0.7674,1620826380075950569
52.7027,0.0259133,0.489597,6.68091e-05,-0.0110111,-0.000688174,0.00307156,-0.0284313,1.69263,-0.00368588,-0.1706,0,0.5348,363125,4.43593e+06,2475.25,0.381553,0.0218369,0.56374,2.2925e-05,0.00171346,4.76993e-05,8.73418e-05,-0.0110089,-0.000722283,0.0667464,0.848955,0.145663,0.7674,1620826380085921994
52.7097,0.0258589,0.489283,6.70835e-05,-0.0109796,-0.00068726,0.00307317,-0.0286325,1.69261,-0.00368588,-0.1706,0,0.5348,363126,4.43593e+06,2475.22,0.383117,0.0221113,0.562149,2.18825e-05,0.00172025,5.00837e-05,8.77331e-05,-0.0109775,-0.000721295,0.0667281,0.849024,0.145661,0.7674,1620826380095958524
52.7097,0.0258589,0.489283,6.70835e-05,-0.0109796,-0.00068726,0.00307317,-0.0286325,1.69261,-0.0036878,-0.1706,0,0.5348,363126,4.43593e+06,2475.22,0.383117,0.0221113,0.562149,2.18825e-05,0.00172025,5.00837e-05,8.77331e-05,-0.0109775,-0.000721295,0.0667281,0.849024,0.145661,0.7674,1620826380105950476
52.7198,0.0257945,0.488848,6.75064e-05,-0.0109351,-0.000685949,0.00307544,-0.0289149,1.6926,-0.0036878,-0.1706,0,0.5348,363128,4.43593e+06,2475.17,0.38508,0.0224743,0.560137,2.52426e-05,0.00172664,5.17537e-05,8.83187e-05,-0.0109329,-0.000719877,0.0667084,0.849112,0.145659,0.7674,1620826380115978749
52.7198,0.0257945,0.488848,6.75064e-05,-0.0109351,-0.000685949,0.00307544,-0.0289149,1.6926,-0.00369053,-0.1706,0,0.5348,363128,4.43593e+06,2475.17,0.38508,0.0224743,0.560137,2.52426e-05,0.00172664,5.17537e-05,8.83187e-05,-0.0109329,-0.000719877,0.0667084,0.849112,0.145659,0.7674,1620826380125980981
52.7245,0.0257565,0.488636,6.76843e-05,-0.0109141,-0.000685341,0.00307651,-0.0290472,1.69259,-0.00369053,-0.1706,0,0.5348,363128,4.43593e+06,2475.15,0.386699,0.0227229,0.558415,1.84476e-05,0.00173491,5.04787e-05,8.85726e-05,-0.010912,-0.000719218,0.0666805,0.849187,0.145657,0.7674,1620826380135985152
52.7286,0.0257366,0.48845,6.7837e-05,-0.0108959,-0.000684822,0.00307744,-0.0291612,1.69258,-0.00369182,-0.1706,0,0.5348,363129,4.43593e+06,2475.13,0.387678,0.0228909,0.557394,1.54545e-05,0.00174132,5.03871e-05,8.87909e-05,-0.0108938,-0.000718656,0.0666673,0.849231,0.145655,0.7674,1620826380145927651
52.735,0.0256989,0.488167,6.80848e-05,-0.0108676,-0.000683985,0.00307889,-0.0293379,1.69257,-0.00369293,-0.1706,0,0.5348,363130,4.43593e+06,2475.11,0.388858,0.0231112,0.556172,2.26885e-05,0.00174658,5.16037e-05,8.9139e-05,-0.0108654,-0.00071775,0.0666559,0.849283,0.145654,0.7674,1620826380155984379
52.735,0.0256989,0.488167,6.80848e-05,-0.0108676,-0.000683985,0.00307889,-0.0293379,1.69257,-0.00369467,-0.1706,0,0.5348,363130,4.43593e+06,2475.11,0.388858,0.0231112,0.556172,2.26885e-05,0.00174658,5.16037e-05,8.9139e-05,-0.0108654,-0.00071775,0.0666559,0.849283,0.145654,0.7674,1620826380165969983
52.7433,0.0256399,0.487805,6.83892e-05,-0.0108309,-0.000682863,0.00308076,-0.0295647,1.69255,-0.00369467,-0.1706,0,0.5348,363131,4.43593e+06,2475.07,0.390484,0.0234052,0.554461,2.45617e-05,0.00175307,5.29461e-05,8.95704e-05,-0.0108288,-0.00071654,0.0666381,0.849357,0.145652,0.7674,1620826380175955152
52.7433,0.0256399,0.487805,6.83892e-05,-0.0108309,-0.000682863,0.00308076,-0.0295647,1.69255,-0.00369691,-0.1706,0,0.5348,363131,4.43593e+06,2475.07,0.390484,0.0234052,0.554461,2.45617e-05,0.00175307,5.29461e-05,8.95704e-05,-0.0108288,-0.00071654,0.0666381,0.849357,0.145652,0.7674,1620826380185949796
52.7482,0.0255942,0.487586,6.85574e-05,-0.0108092,-0.000682212,0.00308186,-0.0296982,1.69254,-0.00369691,-0.1706,0,0.5348,363131,4.43593e+06,2475.05,0.391895,0.0236302,0.552938,1.85056e-05,0.00176123,5.2012e-05,8.98133e-05,-0.010807,-0.000715837,0.0666152,0.849424,0.14565,0.7674,1620826380195925368
52.7549,0.0255354,0.487291,6.88666e-05,-0.0107795,-0.00068134,0.00308338,-0.0298795,1.69253,-0.00369824,-0.1706,0,0.5348,363132,4.43593e+06,2475.02,0.393161,0.0238633,0.551586,2.35273e-05,0.00176684,5.20748e-05,9.02241e-05,-0.0107774,-0.000714893,0.0666015,0.849482,0.145648,0.7674,1620826380205953476
