u,v,w,p,q,r,phi,theta,psi,roll_ctrl,pitch_ctrl,yaw_ctrl,throttle_ctrl,E,N,U,u_dot,v_dot,w_dot,p_dot,q_dot,r_dot,phi_dot,theta_dot,psi_dot,delta_a,delta_e,delta_r,delta_T,timestamp
55,0.00942084,0.392097,1.62991e-06,-8.60276e-06,-8.32756e-06,0.00730213,0.00210626,1.54809,-0.00445691,-0.170443,0,0.535015,362684,4.43639e+06,2437.86,-7.60705e-05,-7.74712e-05,0.000435312,-5.08573e-06,-1.32483e-05,-3.52184e-07,1.61224e-06,-8.54173e-06,-8.39018e-06,0.0590838,0.875633,0.144153,0.767507,1613781508842630239
55,0.00942084,0.392097,1.62991e-06,-8.60276e-06,-8.32756e-06,0.00730213,0.00210626,1.54809,-0.00445629,-0.17044,0,0.535014,362684,4.43639e+06,2437.86,-7.60705e-05,-7.74712e-05,0.000435312,-5.08573e-06,-1.32483e-05,-3.52184e-07,1.61224e-06,-8.54173e-06,-8.39018e-06,0.0590838,0.875633,0.144153,0.767507,1613781508852603455
55,0.00941941,0.392096,1.6952e-06,-8.8929e-06,-8.33994e-06,0.00730216,0.00210611,1.54809,-0.00445629,-0.170444,0,0.535015,362685,4.43639e+06,2437.86,-7.54541e-05,-7.65779e-05,0.00043626,3.24768e-06,-1.61018e-05,-7.25573e-07,1.6775e-06,-8.83176e-06,-8.40467e-06,0.0590901,0.875642,0.144154,0.767507,1613781508862634335
55,0.00941823,0.392096,1.56391e-06,-8.87323e-06,-8.35303e-06,0.00730218,0.00210596,1.54809,-0.00445698,-0.17044,0,0.535014,362686,4.43639e+06,2437.86,-7.48112e-05,-7.59697e-05,0.000446746,-7.00722e-06,8.09576e-07,-8.82612e-07,1.54618e-06,-8.812e-06,-8.41762e-06,0.0590833,0.8756,0.144154,0.767507,1613781508872628290
55,0.00941823,0.392096,1.56391e-06,-8.87323e-06,-8.35303e-06,0.00730218,0.00210596,1.54809,-0.00445701,-0.170438,0,0.535015,362686,4.43639e+06,2437.86,-7.48112e-05,-7.59697e-05,0.000446746,-7.00722e-06,8.09576e-07,-8.82612e-07,1.54618e-06,-8.812e-06,-8.41762e-06,0.0590833,0.8756,0.144154,0.767507,1613781508882605196
55,0.00941704,0.392095,1.45488e-06,-8.98675e-06,-8.36954e-06,0.00730221,0.00210581,1.54809,-0.00445701,-0.170442,0,0.535015,362687,4.43639e+06,2437.86,-7.40214e-05,-7.51931e-05,0.000446743,-6.14046e-06,-6.20685e-06,-1.03988e-06,1.43712e-06,-8.9254e-06,-8.43496e-06,0.0590831,0.87562,0.144154,0.767508,1613781508892632315
55,0.00941704,0.392095,1.45488e-06,-8.98675e-06,-8.36954e-06,0.00730221,0.00210581,1.54809,-0.00445638,-0.170439,0,0.535015,362687,4.43639e+06,2437.86,-7.40214e-05,-7.51931e-05,0.000446743,-6.14046e-06,-6.20685e-06,-1.03988e-06,1.43712e-06,-8.9254e-06,-8.43496e-06,0.0590831,0.87562,0.144154,0.767508,1613781508902571903
55,0.00941561,0.392094,1.51295e-06,-9.12153e-06,-8.38994e-06,0.00730223,0.00210566,1.54809,-0.00445638,-0.170442,0,0.535016,362687,4.43639e+06,2437.86,-7.35337e-05,-7.44877e-05,0.000445783,2.22427e-06,-7.53618e-06,-1.23359e-06,1.49514e-06,-9.06002e-06,-8.45634e-06,0.0590894,0.875624,0.144154,0.767508,1613781508912632352
55,0.00941561,0.392094,1.51295e-06,-9.12153e-06,-8.38994e-06,0.00730223,0.00210566,1.54809,-0.00445707,-0.170439,0,0.535016,362687,4.43639e+06,2437.86,-7.35337e-05,-7.44877e-05,0.000445783,2.22427e-06,-7.53618e-06,-1.23359e-06,1.49514e-06,-9.06002e-06,-8.45634e-06,0.0590894,0.875624,0.144154,0.767508,1613781508922565983
55,0.00943592,0.392093,1.34557e-06,-9.25152e-06,-8.3967e-06,0.00730226,0.00210547,1.54809,-0.00445707,-0.170442,0,0.535016,362689,4.43639e+06,2437.86,-7.34976e-05,-7.86092e-05,0.000451519,-8.12461e-06,-6.28681e-06,6.87699e-07,1.32774e-06,-9.18996e-06,-8.46405e-06,0.0590826,0.875622,0.144154,0.767508,1613781508932597500
55,0.00943497,0.392093,1.43522e-06,-8.85251e-06,-8.38028e-06,0.00730228,0.00210536,1.54809,-0.00445603,-0.170433,0,0.535011,362689,4.43639e+06,2437.86,-7.32311e-05,-8.00956e-05,0.000476319,7.21596e-06,3.13715e-05,1.27524e-06,1.41745e-06,-8.79108e-06,-8.44472e-06,0.0590931,0.875529,0.144154,0.767505,1613781508942597553
55,0.00943497,0.392093,1.43522e-06,-8.85251e-06,-8.38028e-06,0.00730228,0.00210536,1.54809,-0.0044554,-0.170435,0,0.535012,362689,4.43639e+06,2437.86,-7.32311e-05,-8.00956e-05,0.000476319,7.21596e-06,3.13715e-05,1.27524e-06,1.41745e-06,-8.79108e-06,-8.44472e-06,0.0590931,0.875529,0.144154,0.767506,1613781508952628014
55,0.00943355,0.392092,1.66765e-06,-8.69135e-06,-8.36044e-06,0.00730231,0.0021052,1.54809,-0.0044554,-0.170438,0,0.535013,362690,4.43639e+06,2437.86,-7.28386e-05,-7.93361e-05,0.000464868,1.16229e-05,8.97292e-06,1.01964e-06,1.64992e-06,-8.63007e-06,-8.42371e-06,0.0590992,0.875583,0.144154,0.767506,1613781508962597500
55,0.00943237,0.392092,1.81197e-06,-8.45733e-06,-8.3455e-06,0.00730233,0.00210507,1.54809,-0.00445543,-0.170436,0,0.535014,362691,4.43639e+06,2437.86,-7.21247e-05,-7.87774e-05,0.000468679,9.35675e-06,1.47175e-05,9.61008e-07,1.79427e-06,-8.39616e-06,-8.40705e-06,0.0590986,0.875567,0.144154,0.767507,1613781508972598212
55,0.00943237,0.392092,1.81197e-06,-8.45733e-06,-8.3455e-06,0.00730233,0.00210507,1.54809,-0.00445481,-0.170436,0,0.535015,362691,4.43639e+06,2437.86,-7.21247e-05,-7.87774e-05,0.000468679,9.35675e-06,1.47175e-05,9.61008e-07,1.79427e-06,-8.39616e-06,-8.40705e-06,0.0590986,0.875567,0.144154,0.767508,1613781508982591914
55,0.00943095,0.392092,2.06896e-06,-8.4016e-06,-8.3378e-06,0.00730237,0.00210493,1.54809,-0.00445481,-0.170439,0,0.535016,362692,4.43639e+06,2437.86,-7.1651e-05,-7.78181e-05,0.000458181,1.4787e-05,3.7156e-06,4.15847e-07,2.05128e-06,-8.34049e-06,-8.39895e-06,0.0591046,0.875595,0.144154,0.767508,1613781508992561223
55,0.00943095,0.392092,2.06896e-06,-8.4016e-06,-8.3378e-06,0.00730237,0.00210493,1.54809,-0.00445485,-0.170437,0,0.535017,362692,4.43639e+06,2437.86,-7.1651e-05,-7.78181e-05,0.000458181,1.4787e-05,3.7156e-06,4.15847e-07,2.05128e-06,-8.34049e-06,-8.39895e-06,0.0591046,0.875595,0.144154,0.767508,1613781509002599689
55,0.00942953,0.392092,2.26356e-06,-8.39806e-06,-8.33378e-06,0.0073024,0.00210479,1.54809,-0.00445485,-0.17044,0,0.535017,362693,4.43639e+06,2437.86,-7.086e-05,-7.69541e-05,0.00045627,1.04637e-05,1.52407e-07,1.24254e-07,2.24589e-06,-8.33698e-06,-8.3949e-06,0.0591039,0.875603,0.144154,0.767509,1613781509012619690
55,0.00942824,0.392092,2.26426e-06,-8.21601e-06,-8.33223e-06,0.00730244,0.00210465,1.54809,-0.00445555,-0.170437,0,0.535018,362694,4.43639e+06,2437.86,-7.08577e-05,-7.61992e-05,0.000461981,8.34912e-08,1.0697e-05,-2.00888e-09,2.24659e-06,-8.15494e-06,-8.39202e-06,0.0590967,0.875577,0.144154,0.767509,1613781509022595153
55,0.00942824,0.392092,2.26426e-06,-8.21601e-06,-8.33223e-06,0.00730244,0.00210465,1.54809,-0.00445559,-0.170436,0,0.535019,362694,4.43639e+06,2437.86,-7.08577e-05,-7.61992e-05,0.000461981,8.34912e-08,1.0697e-05,-2.00888e-09,2.24659e-06,-8.15494e-06,-8.39202e-06,0.0590967,0.875577,0.144154,0.76751,1613781509032631391
55,0.00942706,0.392093,2.25697e-06,-8.13441e-06,-8.33318e-06,0.00730248,0.00210452,1.54809,-0.00445559,-0.170438,0,0.53502,362695,4.43639e+06,2437.86,-7.04104e-05,-7.54823e-05,0.000456252,6.99621e-07,4.99744e-06,-6.35269e-08,2.23931e-06,-8.07334e-06,-8.39237e-06,0.0590963,0.87559,0.144154,0.76751,1613781509042575205
55,0.00942706,0.392093,2.25697e-06,-8.13441e-06,-8.33318e-06,0.00730248,0.00210452,1.54809,-0.00445498,-0.170436,0,0.535021,362695,4.43639e+06,2437.86,-7.04104e-05,-7.54823e-05,0.000456252,6.99621e-07,4.99744e-06,-6.35269e-08,2.23931e-06,-8.07334e-06,-8.39237e-06,0.0590963,0.87559,0.144154,0.76751,1613781509052593235
55,0.00942565,0.392093,2.38408e-06,-8.078e-06,-8.33774e-06,0.00730252,0.00210438,1.54809,-0.00445498,-0.170439,0,0.535021,362696,4.43639e+06,2437.86,-6.96526e-05,-7.45535e-05,0.000452432,7.00711e-06,3.13089e-06,-3.70315e-07,2.36641e-06,-8.0169e-06,-8.39653e-06,0.0591023,0.875594,0.144154,0.767511,1613781509062628241
55,0.00942448,0.392093,2.33013e-06,-7.86434e-06,-8.34605e-06,0.00730256,0.00210425,1.54809,-0.00445568,-0.170436,0,0.535022,362697,4.43639e+06,2437.86,-6.89226e-05,-7.3781e-05,0.000460058,-2.79874e-06,1.2706e-05,-5.07827e-07,2.31245e-06,-7.80318e-06,-8.40327e-06,0.0590952,0.875569,0.144154,0.767511,1613781509072686562
55,0.00942448,0.392093,2.33013e-06,-7.86434e-06,-8.34605e-06,0.00730256,0.00210425,1.54809,-0.00445573,-0.170435,0,0.535024,362697,4.43639e+06,2437.86,-6.89226e-05,-7.3781e-05,0.000460058,-2.79874e-06,1.2706e-05,-5.07827e-07,2.31245e-06,-7.80318e-06,-8.40327e-06,0.0590952,0.875569,0.144154,0.767512,1613781509082630314
55,0.00942448,0.392093,2.33013e-06,-7.86434e-06,-8.34605e-06,0.00730256,0.00210425,1.54809,-0.00445573,-0.170437,0,0.535025,362697,4.43639e+06,2437.86,-6.89226e-05,-7.3781e-05,0.000460058,-2.79874e-06,1.2706e-05,-5.07827e-07,2.31245e-06,-7.80318e-06,-8.40327e-06,0.0590952,0.875569,0.144154,0.767512,1613781509092683306
55,0.00942448,0.392093,2.33013e-06,-7.86434e-06,-8.34605e-06,0.00730256,0.00210425,1.54809,-0.00445573,-0.170439,0,0.535025,362697,4.43639e+06,2437.86,-6.89226e-05,-7.3781e-05,0.000460058,-2.79874e-06,1.2706e-05,-5.07827e-07,2.31245e-06,-7.80318e-06,-8.40327e-06,0.0590952,0.875569,0.144154,0.767513,1613781509102627946
55,0.00944303,0.392093,2.12178e-06,-8.24031e-06,-8.3108e-06,0.00730265,0.00210389,1.54809,-0.00445573,-0.170441,0,0.535026,362699,4.43639e+06,2437.86,-6.79426e-05,-7.95114e-05,0.000448639,-5.48255e-06,-7.47122e-06,2.1729e-06,2.10417e-06,-8.1794e-06,-8.37077e-06,0.0590949,0.87562,0.144154,0.767513,1613781509112635758
55,0.00944303,0.392093,2.12178e-06,-8.24031e-06,-8.3108e-06,0.00730265,0.00210389,1.54809,-0.00445477,-0.170425,0,0.535019,362699,4.43639e+06,2437.86,-6.79426e-05,-7.95114e-05,0.000448639,-5.48255e-06,-7.47122e-06,2.1729e-06,2.10417e-06,-8.1794e-06,-8.37077e-06,0.0590949,0.87562,0.144154,0.76751,1613781509122606583
55,0.00944139,0.392094,2.29491e-06,-7.33904e-06,-8.26034e-06,0.0073027,0.00210374,1.54809,-0.00445477,-0.17043,0,0.535019,362700,4.43639e+06,2437.86,-6.6843e-05,-8.00642e-05,0.000472482,9.06436e-06,3.39227e-05,2.55976e-06,2.27742e-06,-7.27853e-06,-8.31373e-06,0.0591046,0.875512,0.144153,0.76751,1613781509132571967
55,0.00944021,0.392095,2.5126e-06,-7.2703e-06,-8.22949e-06,0.00730273,0.00210365,1.54809,-0.00445416,-0.170437,0,0.535022,362701,4.43639e+06,2437.86,-6.61981e-05,-7.9017e-05,0.000448632,1.43485e-05,5.37225e-06,2.20734e-06,2.49518e-06,-7.21001e-06,-8.28238e-06,0.0591104,0.875583,0.144153,0.767511,1613781509142625569
55,0.00944021,0.392095,2.5126e-06,-7.2703e-06,-8.22949e-06,0.00730273,0.00210365,1.54809,-0.0044542,-0.170439,0,0.535022,362701,4.43639e+06,2437.86,-6.61981e-05,-7.9017e-05,0.000448632,1.43485e-05,5.37225e-06,2.20734e-06,2.49518e-06,-7.21001e-06,-8.28238e-06,0.0591104,0.875583,0.144153,0.767511,1613781509152628971
55,0.0094388,0.392096,2.73375e-06,-7.64332e-06,-8.19188e-06,0.00730278,0.00210351,1.54809,-0.0044542,-0.170444,0,0.535022,362702,4.43639e+06,2437.86,-6.59396e-05,-7.82865e-05,0.000434319,1.20719e-05,-1.98699e-05,2.06666e-06,2.7164e-06,-7.5833e-06,-8.2475e-06,0.0591097,0.875647,0.144153,0.767511,1613781509162628168
55,0.0094374,0.392096,2.88014e-06,-7.73789e-06,-8.16314e-06,0.00730283,0.00210338,1.54809,-0.00445426,-0.17044,0,0.535022,362703,4.43639e+06,2437.86,-6.51477e-05,-7.72228e-05,0.000441943,8.20805e-06,-6.00197e-06,1.59177e-06,2.86285e-06,-7.67807e-06,-8.21945e-06,0.0591088,0.875613,0.144153,0.767511,1613781509172614505
55,0.0094374,0.392096,2.88014e-06,-7.73789e-06,-8.16314e-06,0.00730283,0.00210338,1.54809,-0.00445432,-0.170439,0,0.535022,362703,4.43639e+06,2437.86,-6.51477e-05,-7.72228e-05,0.000441943,8.20805e-06,-6.00197e-06,1.59177e-06,2.86285e-06,-7.67807e-06,-8.21945e-06,0.0591088,0.875613,0.144153,0.767511,1613781509182612007
55,0.00943622,0.392096,2.97309e-06,-8.04905e-06,-8.14077e-06,0.00730287,0.00210326,1.54809,-0.00445432,-0.170444,0,0.535022,362704,4.43639e+06,2437.86,-6.48138e-05,-7.63126e-05,0.000436212,5.15873e-06,-1.91403e-05,1.4003e-06,2.95584e-06,-7.98939e-06,-8.19935e-06,0.0591081,0.875647,0.144153,0.767511,1613781509192637677
55,0.00943622,0.392096,2.97309e-06,-8.04905e-06,-8.14077e-06,0.00730287,0.00210326,1.54809,-0.00445437,-0.170441,0,0.535021,362704,4.43639e+06,2437.86,-6.48138e-05,-7.63126e-05,0.000436212,5.15873e-06,-1.91403e-05,1.4003e-06,2.95584e-06,-7.98939e-06,-8.19935e-06,0.0591081,0.875647,0.144153,0.767511,1613781509202598922
55,0.00943481,0.392095,3.06148e-06,-8.50441e-06,-8.12006e-06,0.00730293,0.0021031,1.54809,-0.00445437,-0.170446,0,0.535021,362705,4.43639e+06,2437.86,-6.40976e-05,-7.52095e-05,0.000431437,4.73057e-06,-2.39503e-05,1.03575e-06,3.04427e-06,-8.44488e-06,-8.18197e-06,0.0591074,0.875662,0.144153,0.767511,1613781509212569160
55,0.00943363,0.392095,3.10842e-06,-8.54117e-06,-8.10587e-06,0.00730297,0.00210298,1.54809,-0.00445444,-0.17044,0,0.53502,362706,4.43639e+06,2437.86,-6.36248e-05,-7.43879e-05,0.000448597,2.48535e-06,-2.7936e-06,8.79362e-07,3.09125e-06,-8.48174e-06,-8.16805e-06,0.0591066,0.87561,0.144153,0.76751,1613781509222595615
55,0.00943363,0.392095,3.10842e-06,-8.54117e-06,-8.10587e-06,0.00730297,0.00210298,1.54809,-0.0044545,-0.17044,0,0.53502,362706,4.43639e+06,2437.86,-6.36248e-05,-7.43879e-05,0.000448597,2.48535e-06,-2.7936e-06,8.79362e-07,3.09125e-06,-8.48174e-06,-8.16805e-06,0.0591066,0.87561,0.144153,0.76751,1613781509232610138
55,0.00943222,0.392094,3.1508e-06,-8.80609e-06,-8.09227e-06,0.00730303,0.00210282,1.54809,-0.0044545,-0.170444,0,0.53502,362706,4.43639e+06,2437.86,-6.39086e-05,-7.34993e-05,0.000442674,2.25561e-06,-1.44802e-05,7.5767e-07,3.13365e-06,-8.74676e-06,-8.15639e-06,0.059106,0.875641,0.144153,0.76751,1613781509242617723
55,0.00943222,0.392094,3.1508e-06,-8.80609e-06,-8.09227e-06,0.00730303,0.00210282,1.54809,-0.00445456,-0.17044,0,0.53502,362706,4.43639e+06,2437.86,-6.39086e-05,-7.34993e-05,0.000442674,2.25561e-06,-1.44802e-05,7.5767e-07,3.13365e-06,-8.74676e-06,-8.15639e-06,0.059106,0.875641,0.144153,0.76751,1613781509252562115
55,0.00943104,0.392094,3.16742e-06,-9.04428e-06,-8.08462e-06,0.00730308,0.00210267,1.54809,-0.00445456,-0.170444,0,0.53502,362707,4.43639e+06,2437.86,-6.4124e-05,-7.24411e-05,0.000443613,8.04047e-07,-1.39729e-05,4.43613e-07,3.15028e-06,-8.98499e-06,-8.15048e-06,0.0591053,0.875642,0.144153,0.76751,1613781509262568299
55,0.00942987,0.392093,3.16428e-06,-9.02912e-06,-8.08013e-06,0.00730313,0.00210253,1.54809,-0.00445462,-0.17044,0,0.53502,362708,4.43639e+06,2437.86,-6.4036e-05,-7.15731e-05,0.000451233,-5.32641e-07,6.29657e-07,2.80272e-07,3.14715e-06,-8.96987e-06,-8.14587e-06,0.0591047,0.875605,0.144153,0.76751,1613781509272592061
55,0.00942987,0.392093,3.16428e-06,-9.02912e-06,-8.08013e-06,0.00730313,0.00210253,1.54809,-0.00445534,-0.170439,0,0.535021,362708,4.43639e+06,2437.86,-6.4036e-05,-7.15731e-05,0.000451233,-5.32641e-07,6.29657e-07,2.80272e-07,3.14715e-06,-8.96987e-06,-8.14587e-06,0.0591047,0.875605,0.144153,0.76751,1613781509282561938
55,0.00942845,0.392092,2.97535e-06,-9.17701e-06,-8.07744e-06,0.00730319,0.00210237,1.54809,-0.00445534,-0.170443,0,0.535021,362709,4.43639e+06,2437.86,-6.40004e-05,-7.04978e-05,0.00045122,-9.40908e-06,-7.89351e-06,6.14441e-08,2.95822e-06,-9.11777e-06,-8.14427e-06,0.0590976,0.875627,0.144153,0.76751,1613781509292660399
55,0.00942845,0.392092,2.97535e-06,-9.17701e-06,-8.07744e-06,0.00730319,0.00210237,1.54809,-0.00445475,-0.170439,0,0.535021,362709,4.43639e+06,2437.86,-6.40004e-05,-7.04978e-05,0.00045122,-9.40908e-06,-7.89351e-06,6.14441e-08,2.95822e-06,-9.11777e-06,-8.14427e-06,0.0590976,0.875627,0.144153,0.76751,1613781509302631208
55,0.00942727,0.392091,2.97588e-06,-9.28663e-06,-8.08e-06,0.00730324,0.00210221,1.54809,-0.00445475,-0.170442,0,0.535021,362710,4.43639e+06,2437.86,-6.3692e-05,-6.94013e-05,0.000452164,1.56587e-07,-6.31431e-06,-2.10856e-07,2.95875e-06,-9.22737e-06,-8.14762e-06,0.0591037,0.875625,0.144153,0.767511,1613781509312591970
55,0.00942727,0.392091,2.97588e-06,-9.28663e-06,-8.08e-06,0.00730324,0.00210221,1.54809,-0.00445547,-0.170439,0,0.535021,362710,4.43639e+06,2437.86,-6.3692e-05,-6.94013e-05,0.000452164,1.56587e-07,-6.31431e-06,-2.10856e-07,2.95875e-06,-9.22737e-06,-8.14762e-06,0.0591037,0.875625,0.144153,0.767511,1613781509322568008
55,0.00942609,0.39209,2.77945e-06,-9.28e-06,-8.08517e-06,0.00730329,0.00210205,1.54809,-0.00445547,-0.170442,0,0.535021,362711,4.43639e+06,2437.86,-6.35061e-05,-6.85509e-05,0.000453107,-9.82679e-06,-7.29131e-06,-3.18669e-07,2.76231e-06,-9.22071e-06,-8.15275e-06,0.0590966,0.875626,0.144153,0.767511,1613781509332598027
55,0.00942515,0.39209,2.69965e-06,-9.2072e-06,-8.09129e-06,0.00730332,0.00210192,1.54809,-0.00445553,-0.17044,0,0.535022,362712,4.43639e+06,2437.86,-6.32523e-05,-6.77216e-05,0.000460729,-5.96293e-06,5.11988e-06,-4.89745e-07,2.6825e-06,-9.14786e-06,-8.15834e-06,0.0590962,0.875598,0.144153,0.767511,1613781509342590860
55,0.00942515,0.39209,2.69965e-06,-9.2072e-06,-8.09129e-06,0.00730332,0.00210192,1.54809,-0.00445491,-0.170439,0,0.535023,362712,4.43639e+06,2437.86,-6.32523e-05,-6.77216e-05,0.000460729,-5.96293e-06,5.11988e-06,-4.89745e-07,2.6825e-06,-9.14786e-06,-8.15834e-06,0.0590962,0.875598,0.144153,0.767511,1613781509352626121
55,0.00942397,0.392089,2.7268e-06,-9.28252e-06,-8.10336e-06,0.00730337,0.00210176,1.54809,-0.00445491,-0.170442,0,0.535023,362713,4.43639e+06,2437.86,-6.29273e-05,-6.68279e-05,0.000457859,1.20087e-06,-4.03047e-06,-7.39757e-07,2.70963e-06,-9.22309e-06,-8.17096e-06,0.0591024,0.875621,0.144153,0.767511,1613781509362627830
55,0.00942279,0.392088,2.75461e-06,-9.1116e-06,-8.11765e-06,0.00730341,0.00210162,1.54809,-0.00445497,-0.170439,0,0.535023,362714,4.43639e+06,2437.86,-6.23007e-05,-6.59492e-05,0.000470252,3.04926e-06,1.01373e-05,-9.49933e-07,2.73741e-06,-9.05207e-06,-8.18399e-06,0.0591018,0.875586,0.144153,0.767512,1613781509372626682
55,0.00942279,0.392088,2.75461e-06,-9.1116e-06,-8.11765e-06,0.00730341,0.00210162,1.54809,-0.00445568,-0.170437,0,0.535025,362714,4.43639e+06,2437.86,-6.23007e-05,-6.59492e-05,0.000470252,3.04926e-06,1.01373e-05,-9.49933e-07,2.73741e-06,-9.05207e-06,-8.18399e-06,0.0591018,0.875586,0.144153,0.767512,1613781509382628596
55,0.00942161,0.392088,2.56096e-06,-9.05591e-06,-8.13351e-06,0.00730346,0.00210146,1.54809,-0.00445568,-0.17044,0,0.535025,362715,4.43639e+06,2437.86,-6.19033e-05,-6.5224e-05,0.000464523,-1.02654e-05,3.3108e-06,-9.55064e-07,2.54373e-06,-8.99627e-06,-8.19945e-06,0.0590948,0.875603,0.144153,0.767512,1613781509392607787
55,0.00942161,0.392088,2.56096e-06,-9.05591e-06,-8.13351e-06,0.00730346,0.00210146,1.54809,-0.00445508,-0.170437,0,0.535026,362715,4.43639e+06,2437.86,-6.19033e-05,-6.5224e-05,0.000464523,-1.02654e-05,3.3108e-06,-9.55064e-07,2.54373e-06,-8.99627e-06,-8.19945e-06,0.0590948,0.875603,0.144153,0.767513,1613781509402592627
55,0.00942067,0.392087,2.58596e-06,-8.92753e-06,-8.15235e-06,0.0073035,0.00210132,1.54809,-0.00445508,-0.17044,0,0.535026,362716,4.43639e+06,2437.86,-6.0953e-05,-6.42461e-05,0.000464519,9.50246e-07,2.14889e-06,-1.25293e-06,2.56869e-06,-8.86776e-06,-8.21735e-06,0.059101,0.875604,0.144153,0.767513,1613781509412590461
55,0.00942067,0.392087,2.58596e-06,-8.92753e-06,-8.15235e-06,0.0073035,0.00210132,1.54809,-0.00445578,-0.170439,0,0.535027,362716,4.43639e+06,2437.86,-6.0953e-05,-6.42461e-05,0.000464519,9.50246e-07,2.14889e-06,-1.25293e-06,2.56869e-06,-8.86776e-06,-8.21735e-06,0.059101,0.875604,0.144153,0.767514,1613781509422616599
55,0.00941926,0.392087,2.43462e-06,-8.86426e-06,-8.17626e-06,0.00730355,0.00210114,1.54809,-0.00445578,-0.170441,0,0.535028,362717,4.43639e+06,2437.86,-6.03103e-05,-6.35715e-05,0.000464514,-6.64172e-06,-2.54872e-06,-1.21256e-06,2.41731e-06,-8.80431e-06,-8.2408e-06,0.059094,0.875616,0.144153,0.767514,1613781509432596454
55,0.00941832,0.392087,2.47047e-06,-8.67946e-06,-8.19836e-06,0.00730358,0.00210101,1.54809,-0.00445518,-0.170438,0,0.535029,362718,4.43639e+06,2437.86,-5.95953e-05,-6.25748e-05,0.000475,2.25561e-06,1.19789e-05,-1.56779e-06,2.45311e-06,-8.61935e-06,-8.26155e-06,0.0591001,0.87558,0.144153,0.767514,1613781509442601025
55,0.00941832,0.392087,2.47047e-06,-8.67946e-06,-8.19836e-06,0.00730358,0.00210101,1.54809,-0.00445523,-0.170437,0,0.53503,362718,4.43639e+06,2437.86,-5.95953e-05,-6.25748e-05,0.000475,2.25561e-06,1.19789e-05,-1.56779e-06,2.45311e-06,-8.61935e-06,-8.26155e-06,0.0591001,0.87558,0.144153,0.767515,1613781509452626691
55,0.00941715,0.392087,2.47843e-06,-8.57719e-06,-8.22543e-06,0.00730363,0.00210087,1.54809,-0.00445523,-0.170439,0,0.53503,362718,4.43639e+06,2437.86,-5.9075e-05,-6.18766e-05,0.000470226,3.0279e-07,6.09188e-06,-1.61117e-06,2.46102e-06,-8.51689e-06,-8.28788e-06,0.0590996,0.875595,0.144153,0.767515,1613781509462629421
55,0.00941715,0.392087,2.47843e-06,-8.57719e-06,-8.22543e-06,0.00730363,0.00210087,1.54809,-0.00445528,-0.170437,0,0.535031,362718,4.43639e+06,2437.86,-5.9075e-05,-6.18766e-05,0.000470226,3.0279e-07,6.09188e-06,-1.61117e-06,2.46102e-06,-8.51689e-06,-8.28788e-06,0.0590996,0.875595,0.144153,0.767516,1613781509472596609
55,0.00941597,0.392087,2.47457e-06,-8.4547e-06,-8.25899e-06,0.00730367,0.00210071,1.54809,-0.00445528,-0.170439,0,0.535032,362719,4.43639e+06,2437.86,-5.82055e-05,-6.09112e-05,0.000470221,-1.25367e-07,6.26679e-06,-1.91388e-06,2.45709e-06,-8.39416e-06,-8.32054e-06,0.0590991,0.875594,0.144153,0.767516,1613781509482625899
55,0.00941504,0.392087,2.44779e-06,-8.20645e-06,-8.28753e-06,0.00730371,0.00210059,1.54809,-0.00445533,-0.170436,0,0.535033,362720,4.43639e+06,2437.86,-5.79537e-05,-6.0147e-05,0.000477842,-2.03641e-06,1.71213e-05,-2.04217e-06,2.43025e-06,-8.1457e-06,-8.34727e-06,0.0590986,0.875566,0.144153,0.767517,1613781509492618382
55,0.00941504,0.392087,2.44779e-06,-8.20645e-06,-8.28753e-06,0.00730371,0.00210059,1.54809,-0.00445603,-0.170439,0,0.535034,362720,4.43639e+06,2437.86,-5.79537e-05,-6.0147e-05,0.000477842,-2.03641e-06,1.71213e-05,-2.04217e-06,2.43025e-06,-8.1457e-06,-8.34727e-06,0.0590986,0.875566,0.144153,0.767517,1613781509502597200
55,0.00941386,0.392087,2.27235e-06,-8.50479e-06,-8.32467e-06,0.00730375,0.00210044,1.54809,-0.00445603,-0.170444,0,0.535034,362721,4.43639e+06,2437.86,-5.72535e-05,-5.95045e-05,0.00045781,-8.90782e-06,-1.4795e-05,-2.02867e-06,2.25473e-06,-8.44377e-06,-8.38658e-06,0.0590917,0.875646,0.144153,0.767517,1613781509512635791
55,0.00941292,0.392087,2.29011e-06,-8.52667e-06,-8.35841e-06,0.00730378,0.00210031,1.54809,-0.00445543,-0.170441,0,0.535033,362722,4.43639e+06,2437.86,-5.66182e-05,-5.86503e-05,0.000462573,1.00246e-06,-1.98151e-06,-2.25993e-06,2.27243e-06,-8.4654e-06,-8.42049e-06,0.0590979,0.875614,0.144154,0.767516,1613781509522627818
55,0.00941292,0.392087,2.29011e-06,-8.52667e-06,-8.35841e-06,0.00730378,0.00210031,1.54809,-0.00445612,-0.170441,0,0.535033,362722,4.43639e+06,2437.86,-5.66182e-05,-5.86503e-05,0.000462573,1.00246e-06,-1.98151e-06,-2.25993e-06,2.27243e-06,-8.4654e-06,-8.42049e-06,0.0590979,0.875614,0.144154,0.767516,1613781509532597452
